Level	Date and Time	Source	Event ID	Task Category
Information	10.10.2017 07:50:12	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:12.847
ProcessGuid: {E4CEE641-C514-597E-0000-0010A2450500}
ProcessId: 6100
Image: C:\Windows\System32\VBoxTray.exe
CommandLine: ""C:\Windows\System32\VBoxTray.exe"" 
CurrentDirectory: C:\WINDOWS\system32\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=2F08E1BBEF692877E64BB5FF345944DF,SHA256=345C967AACBF43C4110A50F7D21BC07B10526AF31EA78CA1A37D0E80C78AC6EA
ParentProcessGuid: {E4CEE641-C4FC-597E-0000-001054400300}
ParentProcessId: 4500
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\WINDOWS\Explorer.EXE"
Information	10.10.2017 07:50:12	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:12.169
ProcessGuid: {E4CEE641-C514-597E-0000-001093220500}
ProcessId: 6048
Image: C:\Program Files\Windows Defender\MSASCuiL.exe
CommandLine: ""C:\Program Files\Windows Defender\MSASCuiL.exe"" 
CurrentDirectory: C:\WINDOWS\system32\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=47B132F5FF6C1555BE449D59AD6A6788,SHA256=55A81ACEE419A8E6A246239D277A4F11C232EC168039400BB2F783E3D4FD27A6
ParentProcessGuid: {E4CEE641-C4FC-597E-0000-001054400300}
ParentProcessId: 4500
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\WINDOWS\Explorer.EXE"
Information	10.10.2017 07:50:12	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 05:50:12.112
ProcessGuid: {E4CEE641-C4F0-597E-0000-001082310200}
ProcessId: 3252
Image: C:\Windows\System32\svchost.exe"
Information	10.10.2017 07:50:11	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:11.645
ProcessGuid: {E4CEE641-C513-597E-0000-00108E190500}
ProcessId: 6008
Image: C:\Windows\System32\smartscreen.exe
CommandLine: C:\Windows\System32\smartscreen.exe -Embedding
CurrentDirectory: C:\WINDOWS\system32\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=5CFFCDC66C84D2E96098B0BE8AE44ACE,SHA256=B0E5841175BDE6C28BB6AAEF222B90E930A29BBE5AC68BE846218CF8590C2A98
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:50:08	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:08.494
ProcessGuid: {E4CEE641-C510-597E-0000-00109AC00400}
ProcessId: 5932
Image: C:\Windows\System32\backgroundTaskHost.exe
CommandLine: ""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=00BDEAE44F02F23ADA619425E51F8C6E,SHA256=238D1D9A7A9AFE44CAB13E61E9F1896424598B9405402ACAECE0A4244B8F61B1
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:50:07	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 05:50:07.529
ProcessGuid: {E4CEE641-C4F6-597E-0000-0010F2CA0200}
ProcessId: 3852
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49691
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 104.87.177.133
DestinationHostname: a104-87-177-133.deploy.static.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 07:50:07	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 05:50:07.472
ProcessGuid: {E4CEE641-C4F6-597E-0000-0010F2CA0200}
ProcessId: 3852
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49689
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 185.48.81.162
DestinationHostname: candycrushsoda.king.com
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 07:50:07	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 05:50:07.437
ProcessGuid: {E4CEE641-C4F6-597E-0000-0010F2CA0200}
ProcessId: 3852
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49690
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 104.87.184.66
DestinationHostname: a104-87-184-66.deploy.static.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 07:50:06	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:06.868
ProcessGuid: {E4CEE641-C50E-597E-0000-0010F6AC0400}
ProcessId: 5784
Image: C:\Windows\System32\svchost.exe
CommandLine: C:\WINDOWS\System32\svchost.exe -k wsappx -s ClipSVC
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {E4CEE641-C4E1-597E-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=3120B24060924F9B94182A1432B2D7F9,SHA256=9F21E51442209BCEC0EA4A468EF8A4741685AE204D5063F4C3E45E1F8CF72643
ParentProcessGuid: {E4CEE641-C4E1-597E-0000-0010333E0000}
ParentProcessId: 572
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe"
Information	10.10.2017 07:50:06	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:06.806
ProcessGuid: {E4CEE641-C50E-597E-0000-001071AB0400}
ProcessId: 5764
Image: C:\Windows\System32\backgroundTaskHost.exe
CommandLine: ""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=00BDEAE44F02F23ADA619425E51F8C6E,SHA256=238D1D9A7A9AFE44CAB13E61E9F1896424598B9405402ACAECE0A4244B8F61B1
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:50:06	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:06.789
ProcessGuid: {E4CEE641-C50E-597E-0000-0010FDAA0400}
ProcessId: 5740
Image: C:\Windows\System32\backgroundTaskHost.exe
CommandLine: ""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXe9cvj1thv1hmcw0cs98xm3r97tyzy2xs.mca
CurrentDirectory: C:\Program Files\WindowsApps\Microsoft.WindowsStore_11706.1001.26.0_x64__8wekyb3d8bbwe\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=00BDEAE44F02F23ADA619425E51F8C6E,SHA256=238D1D9A7A9AFE44CAB13E61E9F1896424598B9405402ACAECE0A4244B8F61B1
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:50:06	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:06.741
ProcessGuid: {E4CEE641-C50E-597E-0000-0010DCA70400}
ProcessId: 5716
Image: C:\Program Files\WindowsApps\Microsoft.SkypeApp_11.19.820.0_x64__kzf8qxf38zg5c\SkypeHost.exe
CommandLine: ""C:\Program Files\WindowsApps\Microsoft.SkypeApp_11.19.820.0_x64__kzf8qxf38zg5c\SkypeHost.exe"" -ServerName:SkypeHost.ServerServer
CurrentDirectory: C:\Program Files\WindowsApps\Microsoft.SkypeApp_11.19.820.0_x64__kzf8qxf38zg5c\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=DBE440017ADEF623761D55B58FBEDE35,SHA256=8ABE258619688BB8BA06A3EB261C1064D4CF3B70EF0F6A328F7814625F72E7A9
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:50:06	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:06.651
ProcessGuid: {E4CEE641-C50E-597E-0000-0010EBA40400}
ProcessId: 5676
Image: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.8241.41275.0_x64__8wekyb3d8bbwe\HxTsr.exe
CommandLine: ""C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.8241.41275.0_x64__8wekyb3d8bbwe\HxTsr.exe"" -ServerName:Hx.IPC.Server
CurrentDirectory: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.8241.41275.0_x64__8wekyb3d8bbwe\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=0FC2F2AEC2C11BD355DEDCE9C55CAFA9,SHA256=404B23DCFABE7FF016F0643D8301EA844C41DEB355BD3E2B0A1D6F7ACB85AEAC
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:50:06	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:06.464
ProcessGuid: {E4CEE641-C50E-597E-0000-0010FD990400}
ProcessId: 5620
Image: C:\Windows\System32\backgroundTaskHost.exe
CommandLine: ""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=00BDEAE44F02F23ADA619425E51F8C6E,SHA256=238D1D9A7A9AFE44CAB13E61E9F1896424598B9405402ACAECE0A4244B8F61B1
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:50:06	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:06.358
ProcessGuid: {E4CEE641-C50E-597E-0000-00106A950400}
ProcessId: 5576
Image: C:\Windows\System32\svchost.exe
CommandLine: c:\windows\system32\svchost.exe -k localservice -s LicenseManager
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {E4CEE641-C4E2-597E-0000-0020E5030000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=3120B24060924F9B94182A1432B2D7F9,SHA256=9F21E51442209BCEC0EA4A468EF8A4741685AE204D5063F4C3E45E1F8CF72643
ParentProcessGuid: {E4CEE641-C4E1-597E-0000-0010333E0000}
ParentProcessId: 572
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe"
Information	10.10.2017 07:50:05	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:05.132
ProcessGuid: {E4CEE641-C50D-597E-0000-0010587D0400}
ProcessId: 5508
Image: C:\Windows\System32\mobsync.exe
CommandLine: C:\WINDOWS\System32\mobsync.exe -Embedding
CurrentDirectory: C:\WINDOWS\system32\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=C3FA95E0FCE68A3FAC6DCA872619EFAC,SHA256=B012F04988F3E2F08A7521E3E143378869462BC8AD84C433EF7DF55062A85B8D
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:50:03	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:50:03.401
ProcessGuid: {E4CEE641-C50B-597E-0000-0010CE750400}
ProcessId: 5440
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
CommandLine: C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {E4CEE641-C4E2-597E-0000-0020E4030000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=C3B76154E72CFE98742B899D53EE5AB2,SHA256=AC535A3ED8A0138305E1E9D060BB3B94AFE4D05A8B8506224F5DF802C54A9EEB
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:50:03	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 05:50:03.155
ProcessGuid: {E4CEE641-C503-597E-0000-0010A5E20300}
ProcessId: 4072
Image: C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49688
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 204.79.197.200
DestinationHostname: a-0001.a-msedge.net
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 07:50:02	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 05:50:02.954
ProcessGuid: {E4CEE641-C4EF-597E-0000-0010ED130200}
ProcessId: 3164
Image: C:\Windows\System32\taskhostw.exe"
Information	10.10.2017 07:50:02	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 05:50:02.663
ProcessGuid: {E4CEE641-C4F7-597E-0000-0010F9DB0200}
ProcessId: 3968
Image: C:\Windows\System32\taskhostw.exe"
Information	10.10.2017 07:50:02	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 05:50:02.617
ProcessGuid: {E4CEE641-C4F7-597E-0000-0010FFDA0200}
ProcessId: 3956
Image: C:\Windows\System32\taskhostw.exe"
Information	10.10.2017 07:50:01	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 05:50:01.714
ProcessGuid: {E4CEE641-C4E2-597E-0000-001086960000}
ProcessId: 880
Image: C:\Windows\System32\LogonUI.exe"
Information	10.10.2017 07:49:59	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:49:59.007
ProcessGuid: {E4CEE641-C507-597E-0000-0010BB050400}
ProcessId: 3848
Image: C:\Windows\System32\RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\WINDOWS\system32\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=B12DC83DDE6373EBCC16A1B460B435BE,SHA256=42E47118EE2A69393BDDEE89584E9B73E03A66CA5FE9206C3F22DA2A50311048
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:49:57	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:49:55.937
ProcessGuid: {E4CEE641-C503-597E-0000-0010A5E20300}
ProcessId: 4072
Image: C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe
CommandLine: ""C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=E2EA03EA2DC2D07BDA672FFA4FA8FB6C,SHA256=9B8770C1BEFB3A8FF4621875C5D9D25AA338D9FC1A9C534C2C10AA9B95814B8B
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:49:55	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 05:49:55.862
ProcessGuid: {E4CEE641-C503-597E-0000-001066E20300}
ProcessId: 4088
Image: C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
CommandLine: ""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca
CurrentDirectory: C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=11C97664D7AEAEBFF1387F8804ACD0BA,SHA256=DD4F3A45FDE2AE90AF1D3598D906EACB576884B6E44499051B963CF7CDBD97D5
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 07:49:55	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 05:49:55.038
ProcessGuid: {E4CEE641-C4E4-597E-0000-0010640A0100}
ProcessId: 1964
Image: C:\Windows\System32\svchost.exe"
Information	10.10.2017 07:49:53	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 05:49:51.493
ProcessGuid: {E4CEE641-C4E9-597E-0000-0010369E0100}
ProcessId: 2352
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49687
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 40.77.226.250
DestinationHostname: 
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 07:49:53	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 05:49:49.587
ProcessGuid: {E4CEE641-C4E9-597E-0000-0010369E0100}
ProcessId: 2352
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49686
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 65.55.44.108
DestinationHostname: 
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 07:49:53	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 05:49:49.412
ProcessGuid: {E4CEE641-C4F6-597E-0000-0010F2CA0200}
ProcessId: 3852
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49685
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 104.87.184.66
DestinationHostname: a104-87-184-66.deploy.static.akamaitechnologies.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 07:49:53	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 05:49:49.343
ProcessGuid: {E4CEE641-C4F6-597E-0000-0010F2CA0200}
ProcessId: 3852
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49684
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 23.59.124.222
DestinationHostname: a23-59-124-222.deploy.static.akamaitechnologies.com
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 07:49:53	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 05:49:49.191
ProcessGuid: {E4CEE641-C4F6-597E-0000-0010F2CA0200}
ProcessId: 3852
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 49683
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 185.48.81.162
DestinationHostname: candycrushsoda.king.com
DestinationPort: 443
DestinationPortName: https"
